danceability,energy,loudness,major,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,Cis,D,Dis,E,F,Fis,G,Gis,A,Ais,B,3/4,4/4,5/4,ysrelease,mood
0.504,0.654,-6.662,1,0.0476,0.187,6.45e-06,0.102,0.0439,130.027,270453,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,sad
0.705,0.45,-9.527,0,0.0953,0.435,0.0703,0.554,0.368,140.015,123429,0,0,0,0,0,0,0,0,0,0,1,0,1,0,4,sad
0.793,0.441,-10.297,0,0.579,0.867,0.0,0.111,0.753,74.746,89652,0,1,0,0,0,0,0,0,0,0,0,0,1,0,4,sad
0.388,0.633,-4.769,1,0.0275,0.0339,0.0,0.104,0.381,173.947,252440,0,0,0,0,0,0,0,0,1,0,0,0,1,0,12,sad
0.823,0.733,-5.474,1,0.0628,0.0349,0.0,0.324,0.397,97.972,284387,1,0,0,0,0,0,0,0,0,0,0,0,1,0,7,sad
0.313,0.429,-7.415,1,0.0343,0.787,0.0,0.0863,0.416,77.27,184213,0,0,0,0,0,1,0,0,0,0,0,0,1,0,8,sad
0.737,0.77,-7.753,0,0.51,0.368,0.0,0.306,0.431,158.351,188990,0,0,0,0,0,0,0,0,0,1,0,0,1,0,4,sad
0.551,0.386,-10.22,1,0.132,0.659,0.0,0.125,0.245,116.409,199387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,sad
0.83,0.857,-4.194,0,0.152,0.262,0.0,0.413,0.607,137.982,240747,0,0,0,0,0,0,0,1,0,0,0,0,1,0,14,sad
0.775,0.45,-8.752,1,0.112,0.0954,0.0,0.104,0.554,79.987,183908,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4,sad
0.802,0.566,-9.816,0,0.145,0.539,4.09e-06,0.134,0.153,140.099,222979,0,0,0,0,0,0,0,0,0,0,1,0,1,0,5,sad
0.691,0.805,-7.072,0,0.116,0.732,0.0,0.271,0.87,129.508,96235,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4,sad
0.829,0.457,-10.91,1,0.0729,0.153,1.23e-05,0.0772,0.257,118.015,195371,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,sad
0.391,0.604,-8.104,1,0.212,0.00812,5.18e-06,0.0443,0.168,169.658,268000,0,1,0,0,0,0,0,0,0,0,0,0,1,0,8,sad
0.775,0.904,-4.08,0,0.0437,0.0271,0.000303,0.06,0.84,130.009,219893,1,0,0,0,0,0,0,0,0,0,0,0,1,0,13,sad
0.449,0.599,-4.892,1,0.0369,0.211,0.0,0.327,0.165,134.144,228373,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4,sad
0.639,0.312,-9.902,1,0.0301,0.774,0.469,0.0857,0.347,103.369,150769,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,sad
0.76,0.462,-6.04,1,0.123,0.0972,5.29e-06,0.0933,0.169,111.906,156547,0,0,0,0,0,1,0,0,0,0,0,0,1,0,4,sad
0.798,0.647,-7.152,1,0.285,0.538,0.0,0.147,0.31,86.024,235756,0,0,0,0,0,0,1,0,0,0,0,0,1,0,5,sad
0.784,0.509,-8.914,0,0.0654,0.195,0.0,0.155,0.474,100.148,185578,0,0,0,0,0,0,0,0,0,1,0,0,1,0,4,sad
0.836,0.544,-5.975,1,0.0943,0.0403,0.0,0.0824,0.51,97.028,217947,0,0,0,0,0,0,1,0,0,0,0,0,1,0,5,sad
0.804,0.479,-6.661,1,0.0321,0.494,0.0,0.105,0.462,120.0,228854,0,0,0,0,0,0,0,0,0,0,1,0,1,0,4,sad
0.724,0.647,-5.642,1,0.0658,0.28,0.0,0.102,0.435,106.96,207333,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4,sad
0.661,0.725,-4.859,1,0.0563,0.0253,0.0,0.123,0.605,119.927,197939,0,0,0,0,0,1,0,0,0,0,0,0,1,0,4,sad
0.603,0.519,-5.814,0,0.0552,0.419,0.0,0.103,0.565,89.119,209424,0,0,0,0,0,0,0,0,0,0,1,0,1,0,4,sad
0.651,0.569,-10.156,1,0.324,0.15,0.0,0.0928,0.36,96.795,166870,0,0,0,0,0,0,0,0,0,1,0,0,1,0,4,sad
0.755,0.733,-6.088,0,0.448,0.617,0.0,0.0861,0.315,126.019,167114,0,0,0,0,0,0,0,0,0,0,1,0,1,0,4,sad
0.693,0.402,-12.591,1,0.414,0.71,2.11e-06,0.368,0.373,118.796,112000,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4,sad
0.613,0.739,-6.478,1,0.0311,0.526,0.0,0.149,0.712,104.966,211453,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,sad
0.337,0.417,-9.539,1,0.0567,0.4,0.0,0.186,0.0408,77.948,182857,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,sad
0.662,0.222,-14.097,1,0.103,0.509,0.0,0.11,0.154,122.074,176040,0,0,0,0,0,0,0,0,1,0,0,0,1,0,5,sad
0.669,0.285,-10.141,1,0.0619,0.819,8.3e-06,0.105,0.44,92.045,166693,0,0,0,0,0,0,0,1,0,0,0,0,1,0,5,sad
0.447,0.694,-4.637,0,0.382,0.0293,5.46e-06,0.167,0.509,175.868,227853,0,0,0,0,0,0,1,0,0,0,0,0,1,0,15,sad
0.697,0.467,-7.536,1,0.0715,0.248,0.0,0.0941,0.572,82.082,229413,0,0,0,0,0,0,0,0,1,0,0,0,1,0,14,sad
0.744,0.514,-6.103,1,0.0746,0.355,0.0,0.184,0.449,136.013,228816,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,sad
0.839,0.539,-9.238,1,0.0926,0.741,0.0,0.0966,0.645,124.921,83000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,sad
0.513,0.149,-21.564,1,0.29,0.862,0.0,0.109,0.162,70.682,173817,0,0,0,0,1,0,0,0,0,0,0,0,1,0,4,sad
0.63,0.5,-8.755,0,0.0611,0.611,4.04e-05,0.114,0.315,144.871,245172,1,0,0,0,0,0,0,0,0,0,0,0,1,0,8,sad
0.561,0.54,-14.54,0,0.571,0.143,0.0,0.0977,0.423,96.688,125048,0,0,0,0,0,0,1,0,0,0,0,0,1,0,5,sad
0.555,0.467,-9.638,0,0.124,0.238,0.0,0.0936,0.149,119.399,278504,0,0,0,0,1,0,0,0,0,0,0,0,1,0,7,sad
0.706,0.56,-10.261,1,0.172,0.673,8.57e-06,0.109,0.16,128.01,248059,0,0,1,0,0,0,0,0,0,0,0,0,1,0,5,sad
0.71,0.557,-9.758,1,0.101,0.37,0.0,0.115,0.065,105.0,260885,0,0,0,0,0,0,0,1,0,0,0,0,1,0,6,sad
0.644,0.582,-6.572,1,0.0726,0.124,0.0,0.102,0.372,99.797,249731,0,0,0,0,0,0,0,1,0,0,0,0,1,0,5,sad
0.513,0.25,-14.291,0,0.313,0.899,0.885,0.114,0.45,185.654,106266,0,0,0,0,0,1,0,0,0,0,0,0,1,0,4,sad
0.704,0.558,-7.273,0,0.0542,0.148,0.0,0.107,0.245,110.444,222091,0,1,0,0,0,0,0,0,0,0,0,0,1,0,12,sad
0.415,0.264,-8.741,1,0.0475,0.948,6.31e-06,0.106,0.357,92.879,188377,0,0,0,1,0,0,0,0,0,0,0,0,0,1,8,sad
0.499,0.0867,-18.88,0,0.0385,0.992,4.02e-05,0.132,0.252,137.189,139755,0,0,0,0,0,0,0,0,1,0,0,1,0,0,8,sad
0.396,0.177,-10.277,1,0.0378,0.718,0.0,0.139,0.221,177.215,201694,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3,sad
0.722,0.565,-5.848,1,0.0335,0.435,0.0,0.165,0.488,104.483,185658,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3,sad
0.688,0.53,-5.507,1,0.0333,0.443,0.0,0.0995,0.162,106.958,205687,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,sad
0.681,0.636,-5.485,1,0.0409,0.65,0.0,0.258,0.341,96.966,210116,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3,sad
0.646,0.355,-7.119,1,0.0263,0.873,0.0,0.115,0.364,84.988,210863,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,sad
0.708,0.339,-7.085,1,0.0409,0.834,0.0,0.128,0.512,117.995,179908,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3,sad
0.504,0.537,-5.532,1,0.0278,0.138,0.0,0.145,0.194,131.991,134402,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,sad
0.567,0.303,-12.481,0,0.0351,0.862,0.00563,0.104,0.252,124.949,273000,0,0,0,0,0,0,1,0,0,0,0,0,1,0,7,sad
0.708,0.186,-8.953,0,0.0422,0.868,0.0,0.0779,0.321,72.541,156107,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3,sad
0.6,0.574,-6.059,1,0.0346,0.882,0.00537,0.0985,0.449,164.315,163720,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,sad
0.432,0.107,-12.403,1,0.0358,0.955,1.08e-05,0.185,0.235,109.589,202867,0,0,0,0,0,0,0,0,0,1,0,0,1,0,4,sad
0.35,0.19,-12.609,1,0.0337,0.878,0.0,0.0976,0.0805,136.091,231672,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,sad
0.708,0.322,-12.46,0,0.0371,0.747,9.24e-05,0.137,0.46,98.892,193947,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4,sad
0.557,0.442,-7.224,1,0.0243,0.731,1.46e-05,0.11,0.213,146.277,309600,0,0,0,0,1,0,0,0,0,0,0,0,1,0,20,sad
0.588,0.471,-7.287,1,0.0577,0.592,0.00146,0.0733,0.209,152.881,242081,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,sad
0.488,0.487,-6.371,1,0.0307,0.577,0.0,0.193,0.217,77.344,230267,0,0,0,1,0,0,0,0,0,0,0,0,1,0,9,sad
0.556,0.31,-9.33,1,0.0302,0.865,0.0,0.0793,0.492,104.776,216294,0,0,1,0,0,0,0,0,0,0,0,0,1,0,5,sad
0.63,0.318,-8.319,1,0.027,0.745,1.28e-05,0.105,0.38,74.949,198920,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,sad
0.41,0.141,-18.564,1,0.0337,0.931,0.0898,0.118,0.239,149.884,203560,0,1,0,0,0,0,0,0,0,0,0,0,1,0,4,sad
0.451,0.452,-9.363,0,0.0574,0.439,0.0,0.478,0.386,57.523,190619,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4,sad
0.407,0.292,-7.621,1,0.0773,0.855,0.0,0.117,0.0772,78.412,178896,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,sad
0.652,0.341,-6.507,1,0.029,0.453,0.0,0.131,0.39,91.667,141263,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,sad
0.506,0.412,-5.64,1,0.137,0.667,0.0,0.0983,0.195,173.115,192827,0,0,0,0,0,0,1,0,0,0,0,1,0,0,4,sad
0.735,0.369,-9.682,0,0.0688,0.334,0.0,0.126,0.235,140.004,222997,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3,sad
0.527,0.242,-13.546,1,0.0314,0.94,0.0447,0.114,0.112,143.854,232027,0,0,0,0,0,1,0,0,0,0,0,0,1,0,8,sad
0.457,0.407,-11.475,1,0.0308,0.805,0.884,0.126,0.126,117.053,257533,0,0,0,0,0,0,0,0,1,0,0,0,1,0,5,sad
0.559,0.473,-4.147,1,0.0364,0.177,1.5e-06,0.108,0.341,69.973,181360,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,sad
0.625,0.696,-5.617,1,0.0337,0.129,0.0,0.0839,0.509,115.006,228813,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4,sad
0.551,0.0754,-14.203,1,0.059,0.957,0.0,0.154,0.239,98.348,305676,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,sad
0.501,0.167,-14.061,1,0.0484,0.885,0.0,0.111,0.356,112.275,228443,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3,sad
0.785,0.431,-8.756,0,0.0364,0.123,0.0,0.0887,0.236,127.085,159382,0,0,0,0,0,0,0,0,0,1,0,0,1,0,4,sad
0.826,0.615,-4.729,0,0.137,0.435,0.00631,0.334,0.841,102.999,175884,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,sad
0.338,0.803,-5.412,0,0.0413,0.0187,0.0,0.136,0.4,151.994,241853,0,0,0,0,0,0,0,1,0,0,0,0,1,0,13,sad
0.375,0.461,-6.202,1,0.0279,0.627,0.0,0.386,0.233,75.217,223270,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,sad
0.465,0.772,-3.932,0,0.0378,0.0959,1.04e-05,0.167,0.257,155.83,215640,0,0,0,0,1,0,0,0,0,0,0,0,1,0,9,sad
0.561,0.536,-6.227,1,0.0346,0.0951,0.0,0.114,0.378,150.01,209229,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,sad
0.614,0.684,-5.79,1,0.157,0.247,0.0,0.0976,0.258,156.85,245700,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,sad
0.734,0.596,-10.023,0,0.324,0.118,0.0,0.107,0.317,98.024,159171,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,sad
0.57,0.638,-8.852,1,0.303,0.571,0.0,0.0906,0.489,74.716,198428,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,sad
0.357,0.533,-8.126,1,0.0777,0.723,0.0,0.101,0.318,138.086,222912,0,0,0,0,0,0,0,0,0,0,1,0,1,0,4,sad
0.629,0.306,-11.735,1,0.0424,0.884,0.0776,0.124,0.191,76.994,184638,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,sad
0.519,0.494,-8.03,1,0.0275,0.0287,3.34e-05,0.0892,0.482,138.524,247000,0,0,0,0,1,0,0,0,0,0,0,0,1,0,12,sad
0.398,0.0933,-11.879,1,0.0442,0.958,4.63e-06,0.0893,0.185,81.76,253892,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,sad
0.331,0.769,-4.5,1,0.166,0.0121,0.0,0.649,0.376,83.061,189120,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,sad
0.389,0.277,-10.757,1,0.0323,0.698,0.0,0.0966,0.125,89.32,247347,0,0,0,0,0,0,1,0,0,0,0,0,1,0,5,sad
0.566,0.885,-4.528,1,0.0818,0.0958,9.97e-05,0.334,0.304,90.99,232893,0,0,0,0,0,0,0,1,0,0,0,0,1,0,8,sad
0.486,0.769,-5.14,1,0.0341,0.0119,0.00832,0.197,0.393,131.286,276720,1,0,0,0,0,0,0,0,0,0,0,0,1,0,10,sad
0.389,0.175,-17.692,1,0.0339,0.942,0.0,0.15,0.192,137.22,207470,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3,sad
0.531,0.269,-10.6,1,0.0406,0.866,0.0,0.116,0.52,84.186,229557,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4,sad
0.57,0.542,-8.4,0,0.0771,0.409,0.0,0.0879,0.753,110.018,211081,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,sad
0.549,0.413,-5.587,1,0.0362,0.756,0.0,0.0939,0.29,139.981,225920,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3,sad
0.646,0.267,-17.631,0,0.0523,0.75,0.771,0.278,0.335,100.0,177998,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,sad
0.668,0.478,-8.195,1,0.0622,0.502,1.6e-06,0.074,0.225,80.029,201657,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,sad
0.591,0.815,-4.725,1,0.0366,0.168,8.68e-06,0.142,0.306,118.024,198689,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,sad
0.762,0.425,-10.131,1,0.0629,0.404,1.23e-06,0.111,0.0721,140.05,224333,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,sad
0.457,0.333,-9.76,1,0.131,0.729,0.0,0.166,0.251,166.463,179320,0,0,0,0,1,0,0,0,0,0,0,0,1,0,4,sad
0.494,0.433,-8.784,1,0.384,0.636,0.0,0.106,0.368,169.902,214440,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,sad
0.459,0.545,-4.874,1,0.0282,0.142,0.0,0.105,0.194,137.941,248587,0,0,0,0,0,1,0,0,0,0,0,1,0,0,13,sad
0.557,0.447,-9.682,1,0.0345,0.437,0.0,0.316,0.345,81.967,201951,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4,sad
0.425,0.33,-11.247,1,0.052,0.706,0.000779,0.114,0.201,114.319,160360,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,sad
0.533,0.225,-11.838,1,0.07,0.697,0.0,0.0998,0.484,108.851,220133,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,sad
0.552,0.356,-7.608,1,0.027,0.852,0.0,0.173,0.196,109.763,232164,0,0,0,0,0,0,0,0,0,1,0,0,1,0,5,sad
0.651,0.454,-8.808,1,0.0489,0.173,0.0,0.1,0.132,110.027,178920,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,sad
0.444,0.126,-11.77,0,0.0344,0.959,0.0,0.0751,0.407,138.069,232328,0,0,0,0,0,0,0,0,1,0,0,1,0,0,5,sad
0.372,0.673,-6.067,1,0.0544,0.054,0.0,0.114,0.463,147.366,168789,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,sad
0.553,0.711,-4.275,1,0.0378,0.0216,0.0,0.142,0.293,99.515,222213,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,sad
0.468,0.197,-11.727,1,0.033,0.658,0.0,0.109,0.249,144.212,243805,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5,sad
0.626,0.44,-6.942,1,0.0232,0.331,0.0,0.146,0.259,99.962,204707,0,0,0,0,0,0,0,0,0,1,0,0,1,0,16,sad
0.397,0.533,-10.85,1,0.0538,0.787,1.85e-06,0.362,0.304,91.137,155875,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,sad
0.408,0.862,-2.637,0,0.301,0.158,0.0,0.0964,0.51,81.416,250773,0,0,0,0,1,0,0,0,0,0,0,0,1,0,10,sad
0.333,0.538,-8.653,1,0.0325,0.557,0.0,0.0977,0.63,149.377,204000,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,sad
0.413,0.315,-11.801,0,0.0346,0.879,0.0606,0.0953,0.0809,99.384,218231,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3,sad
0.319,0.846,-6.109,1,0.0796,0.0103,4.11e-05,0.475,0.0784,139.163,213019,0,0,0,0,0,1,0,0,0,0,0,0,1,0,7,sad
0.631,0.609,-7.394,1,0.0886,0.565,0.0,0.635,0.38,119.636,198351,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4,sad
0.529,0.614,-5.032,1,0.0479,0.215,0.0,0.277,0.141,92.972,249810,0,0,0,0,0,0,0,0,1,0,0,0,1,0,7,sad
0.715,0.624,-3.046,0,0.114,0.11,0.0,0.123,0.412,158.087,173325,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3,sad
0.518,0.861,-4.002,1,0.0673,0.0277,1.42e-06,0.249,0.457,141.986,186453,0,0,0,0,0,0,0,0,0,0,1,0,1,0,11,sad
0.628,0.676,-5.911,1,0.0916,0.00957,2.65e-05,0.102,0.75,85.984,191880,0,0,0,0,0,0,1,0,0,0,0,0,1,0,10,sad
0.623,0.869,-3.376,1,0.0481,0.00841,0.0,0.0771,0.663,130.013,193547,0,0,0,0,1,0,0,0,0,0,0,0,1,0,11,sad
0.466,0.842,-2.937,1,0.0513,0.0332,9.12e-06,0.349,0.418,75.0,193733,0,0,0,0,0,1,0,0,0,0,0,0,1,0,9,sad
0.674,0.881,-2.853,1,0.147,0.296,3.01e-06,0.0793,0.234,98.994,178480,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3,sad
0.762,0.7,-6.021,0,0.0694,0.00261,1.56e-05,0.153,0.608,116.073,209320,0,0,0,0,0,0,0,0,1,0,0,0,1,0,5,sad
0.666,0.593,-5.905,1,0.0373,0.318,0.0,0.414,0.329,140.013,185850,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,sad
0.66,0.817,-6.269,0,0.0521,0.162,0.0,0.0667,0.714,135.942,277592,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,sad
0.473,0.203,-12.627,1,0.102,0.941,0.0,0.126,0.419,168.884,163587,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,sad
0.563,0.664,-5.044,1,0.154,0.335,0.0,0.0849,0.688,166.928,178147,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,sad
0.638,0.259,-10.706,1,0.0898,0.753,0.0,0.219,0.269,88.485,202827,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,sad
0.395,0.443,-9.72,1,0.133,0.765,9.67e-06,0.0839,0.338,168.924,175933,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,sad
0.369,0.272,-10.497,1,0.0364,0.866,0.0,0.147,0.218,172.929,152667,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,sad
0.332,0.225,-8.697,1,0.0348,0.767,0.00349,0.128,0.297,81.055,298899,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,sad
0.422,0.34,-6.577,1,0.0351,0.877,1.77e-05,0.149,0.223,77.213,204094,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,sad
0.435,0.481,-8.787,1,0.0327,0.871,0.0,0.136,0.38,77.398,176853,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,sad
0.706,0.544,-7.275,1,0.0306,0.0273,0.0,0.087,0.477,115.935,177583,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,sad
0.883,0.713,-4.684,1,0.307,0.0125,0.0,0.45,0.855,89.025,108800,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,sad
0.508,0.378,-7.158,1,0.0473,0.516,0.0,0.119,0.161,144.962,204315,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,sad
0.585,0.625,-5.94,1,0.109,0.0146,1.8e-06,0.131,0.28,68.68,185863,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3,sad
0.749,0.319,-9.946,1,0.0771,0.82,0.0,0.0993,0.216,116.828,215981,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,sad
0.695,0.54,-5.692,1,0.0493,0.299,0.0,0.367,0.415,121.932,168602,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,sad
0.718,0.596,-8.195,0,0.053,0.073,0.0,0.0796,0.475,87.977,173066,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,sad
0.614,0.644,-5.372,0,0.0426,0.0134,7.07e-06,0.117,0.651,160.036,206772,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,sad
0.754,0.448,-9.52,1,0.0385,0.639,7.03e-05,0.315,0.191,120.115,207680,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,sad
0.412,0.382,-7.023,0,0.0497,0.59,0.0,0.0931,0.318,81.493,178721,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,sad
0.656,0.46,-9.73,1,0.627,0.869,0.0,0.0873,0.304,68.062,157373,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,sad
0.665,0.703,-3.885,1,0.07,0.128,0.0,0.115,0.257,97.968,230611,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3,sad
0.722,0.741,-3.72,1,0.19,0.249,0.0,0.151,0.46,162.11,308652,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,sad
0.533,0.84,-5.283,0,0.167,0.234,0.0,0.114,0.361,116.882,260253,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3,sad
0.544,0.786,-2.97,1,0.0501,0.00991,0.0,0.169,0.446,153.967,157138,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,sad
0.707,0.483,-7.365,1,0.059,0.106,3.54e-06,0.0356,0.386,87.999,152787,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,sad
0.724,0.543,-6.973,0,0.0786,0.515,0.0,0.14,0.439,103.987,167373,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,sad
0.527,0.923,-7.458,1,0.0379,0.000541,0.765,0.127,0.899,146.924,208453,0,1,0,0,0,0,0,0,0,0,0,0,1,0,42,sad
0.667,0.548,-7.802,1,0.0262,0.744,0.0122,0.0946,0.29,112.549,286880,0,0,0,0,0,0,0,0,1,0,0,0,1,0,16,sad
0.241,0.468,-9.579,1,0.0272,0.534,0.0,0.161,0.451,91.581,112707,0,1,0,0,0,0,0,0,0,0,0,1,0,0,38,sad
0.484,0.776,-6.48,1,0.0312,0.00371,0.109,0.131,0.495,171.935,448467,0,0,0,0,0,0,0,0,1,0,0,0,1,0,33,sad
0.433,0.0871,-14.532,1,0.0341,0.91,1.98e-05,0.113,0.336,135.498,217573,0,0,0,0,0,0,0,0,0,0,0,0,1,0,33,sad
0.413,0.296,-13.904,0,0.0277,0.531,0.801,0.183,0.144,79.273,424000,0,0,0,0,0,0,0,1,0,0,0,0,1,0,37,sad
0.671,0.283,-14.198,1,0.0508,0.831,0.000818,0.0911,0.331,80.806,394827,0,0,1,0,0,0,0,0,0,0,0,1,0,0,36,sad
0.323,0.198,-21.035,0,0.0354,0.912,0.0698,0.0889,0.289,82.373,236307,0,0,0,1,0,0,0,0,0,0,0,0,1,0,35,sad
0.545,0.647,-9.693,1,0.0404,0.00823,0.22,0.159,0.552,85.76,297427,0,0,0,0,0,0,0,0,1,0,0,0,1,0,21,sad
0.572,0.706,-8.707,0,0.0283,0.35,0.0,0.159,0.671,113.595,333307,0,0,0,0,0,0,0,0,1,0,0,0,1,0,40,sad
0.6,0.869,-5.126,1,0.0302,0.00345,0.441,0.311,0.56,117.064,215267,0,0,0,0,0,0,0,0,0,0,0,0,1,0,34,sad
0.51,0.622,-7.651,0,0.0268,0.0395,0.00532,0.128,0.387,77.663,297307,0,0,0,1,0,0,0,0,0,0,0,0,1,0,21,sad
0.707,0.514,-8.885,0,0.0281,0.58,0.000159,0.0953,0.524,86.035,269840,0,0,0,0,0,0,0,0,1,0,0,0,1,0,37,sad
0.546,0.537,-7.44,1,0.0268,0.000135,0.287,0.125,0.0923,109.908,296227,0,1,0,0,0,0,0,0,0,0,0,0,1,0,16,sad
0.549,0.29,-12.172,0,0.0267,0.339,0.0,0.0376,0.105,132.027,394733,0,0,0,0,0,0,0,1,0,0,0,0,1,0,33,sad
0.659,0.468,-16.647,1,0.0395,0.266,0.000525,0.0427,0.505,101.422,334133,0,0,0,0,0,0,1,0,0,0,0,0,1,0,35,sad
0.261,0.703,-7.871,1,0.0414,0.115,0.00078,0.102,0.405,83.495,234332,0,0,0,0,0,1,0,0,0,0,0,0,1,0,38,sad
0.599,0.672,-7.754,0,0.0268,0.0444,4.26e-06,0.107,0.297,117.016,224387,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3,sad
0.637,0.67,-11.441,1,0.0324,0.0879,8.71e-05,0.108,0.786,124.956,233400,0,0,0,0,0,1,0,0,0,0,0,0,1,0,35,sad
0.28,0.384,-9.845,0,0.031,0.114,1.33e-06,0.0831,0.143,77.949,280720,0,1,0,0,0,0,0,0,0,0,0,0,1,0,35,sad
0.82,0.452,-9.796,1,0.0348,0.543,0.00294,0.0701,0.74,117.401,253250,1,0,0,0,0,0,0,0,0,0,0,0,1,0,39,sad
0.452,0.147,-16.747,1,0.0338,0.451,0.0,0.109,0.272,76.133,245240,1,0,0,0,0,0,0,0,0,0,0,0,1,0,42,sad
0.726,0.449,-9.206,1,0.0286,0.487,1.34e-06,0.0824,0.294,130.388,241333,0,0,0,0,0,0,0,0,0,0,0,0,1,0,39,sad
0.568,0.293,-17.335,0,0.0355,0.307,0.00182,0.0687,0.332,86.53,236867,0,1,0,0,0,0,0,0,0,0,0,0,1,0,36,sad
