danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,Mood,name,artists,Popularity,album_name,release_year
0.742,0.884,6,-4.192,0,0.0314,0.0128,2.02e-05,0.0869,0.718,136.05,audio_features,11ooftkyj2y90fuXBjGHLW,spotify:track:11ooftkyj2y90fuXBjGHLW,https://api.spotify.com/v1/tracks/11ooftkyj2y90fuXBjGHLW,https://api.spotify.com/v1/audio-analysis/11ooftkyj2y90fuXBjGHLW,152000,4,happy,Like I Love You - KYANU Remix,R.I.O.,67.0,Like I Love You (KYANU Remix),2021
0.678,0.874,5,-5.824,0,0.0522,0.0236,0.000235,0.174,0.474,124.006,audio_features,0H1du3dYfmZzvdzYm8Audl,spotify:track:0H1du3dYfmZzvdzYm8Audl,https://api.spotify.com/v1/tracks/0H1du3dYfmZzvdzYm8Audl,https://api.spotify.com/v1/audio-analysis/0H1du3dYfmZzvdzYm8Audl,189850,4,happy,The Way I Do,LOVRA,34.0,The Way I Do,2020
0.652,0.668,5,-5.595,1,0.0591,0.259,0.0,0.381,0.581,125.99,audio_features,3bc1pPexZZ7nZjrdzOqmyY,spotify:track:3bc1pPexZZ7nZjrdzOqmyY,https://api.spotify.com/v1/tracks/3bc1pPexZZ7nZjrdzOqmyY,https://api.spotify.com/v1/audio-analysis/3bc1pPexZZ7nZjrdzOqmyY,196663,4,happy,Taking Me Higher (feat. Bonny Lauren),Max Lean,44.0,Taking Me Higher (feat. Bonny Lauren),2020
0.568,0.91,8,-5.172,1,0.0371,0.0017,0.0,0.528,0.691,149.913,audio_features,6WVHfpzYW3HooQaCC80opC,spotify:track:6WVHfpzYW3HooQaCC80opC,https://api.spotify.com/v1/tracks/6WVHfpzYW3HooQaCC80opC,https://api.spotify.com/v1/audio-analysis/6WVHfpzYW3HooQaCC80opC,159600,4,happy,Halo (feat. PIA MARIA),LUM!X,71.0,Halo (feat. PIA MARIA),2022
0.796,0.801,0,-5.105,1,0.0313,0.0218,0.0493,0.0661,0.761,126.049,audio_features,2cUNYcUx13DLPKY5faJvjj,spotify:track:2cUNYcUx13DLPKY5faJvjj,https://api.spotify.com/v1/tracks/2cUNYcUx13DLPKY5faJvjj,https://api.spotify.com/v1/audio-analysis/2cUNYcUx13DLPKY5faJvjj,186140,4,happy,Remedy,Jaden Bojsen,39.0,Remedy,2020
0.824,0.888,4,-5.109,0,0.109,0.0375,0.181,0.117,0.303,124.98,audio_features,3dIQ1Sq6Laxi9rJRNlQfAw,spotify:track:3dIQ1Sq6Laxi9rJRNlQfAw,https://api.spotify.com/v1/tracks/3dIQ1Sq6Laxi9rJRNlQfAw,https://api.spotify.com/v1/audio-analysis/3dIQ1Sq6Laxi9rJRNlQfAw,156960,4,happy,The Ritz,OBS,47.0,The Ritz,2021
0.638,0.836,7,-6.454,1,0.0473,0.000725,0.876,0.449,0.336,126.051,audio_features,52HqMiWp8cJ5HaBgH0IADh,spotify:track:52HqMiWp8cJ5HaBgH0IADh,https://api.spotify.com/v1/tracks/52HqMiWp8cJ5HaBgH0IADh,https://api.spotify.com/v1/audio-analysis/52HqMiWp8cJ5HaBgH0IADh,164286,4,happy,Lift Your Voices,Raven & Kreyn,44.0,Lift Your Voices,2021
0.712,0.801,6,-5.298,1,0.0311,0.000871,0.0,0.155,0.495,119.973,audio_features,4tVmnuRlT7buDLZa2hc7ao,spotify:track:4tVmnuRlT7buDLZa2hc7ao,https://api.spotify.com/v1/tracks/4tVmnuRlT7buDLZa2hc7ao,https://api.spotify.com/v1/audio-analysis/4tVmnuRlT7buDLZa2hc7ao,156006,4,happy,Holiday (feat. Séb Mont),Bingo Players,0.0,Holiday (feat. Séb Mont),2021
0.716,0.853,9,-3.254,0,0.03,0.00812,0.000268,0.154,0.593,124.014,audio_features,6p8uRRGziFLcA3QDvWxEPM,spotify:track:6p8uRRGziFLcA3QDvWxEPM,https://api.spotify.com/v1/tracks/6p8uRRGziFLcA3QDvWxEPM,https://api.spotify.com/v1/audio-analysis/6p8uRRGziFLcA3QDvWxEPM,178294,4,happy,Heaven,Dimitri Vegas & Like Mike,67.0,Heaven,2022
0.513,0.836,2,-3.781,1,0.0579,0.0463,0.0,0.128,0.304,124.964,audio_features,71H8k9qe7DersxR6KyhUnI,spotify:track:71H8k9qe7DersxR6KyhUnI,https://api.spotify.com/v1/tracks/71H8k9qe7DersxR6KyhUnI,https://api.spotify.com/v1/audio-analysis/71H8k9qe7DersxR6KyhUnI,151312,4,happy,Okay,Nicky Romero,63.0,Okay,2021
0.791,0.892,11,-5.002,1,0.0696,0.0385,0.000772,0.114,0.418,125.965,audio_features,7GGpQBTNw8xLwiRZhQH38V,spotify:track:7GGpQBTNw8xLwiRZhQH38V,https://api.spotify.com/v1/tracks/7GGpQBTNw8xLwiRZhQH38V,https://api.spotify.com/v1/audio-analysis/7GGpQBTNw8xLwiRZhQH38V,164539,4,happy,Look at Me Now - Tungevaag Edit,Jordan Jay,44.0,Look at Me Now (Tungevaag Edit),2021
0.598,0.815,11,-4.481,1,0.0858,0.0606,0.0,0.176,0.383,121.986,audio_features,0cvMWzztDy1wNQkBqae8w4,spotify:track:0cvMWzztDy1wNQkBqae8w4,https://api.spotify.com/v1/tracks/0cvMWzztDy1wNQkBqae8w4,https://api.spotify.com/v1/audio-analysis/0cvMWzztDy1wNQkBqae8w4,188852,4,happy,Ready To Love,KSHMR,63.0,Ready To Love,2021
0.472,0.771,6,-5.7,0,0.123,0.00813,0.0,0.04,0.726,119.802,audio_features,5ngkOLKzDPNoYEXN0snzq3,spotify:track:5ngkOLKzDPNoYEXN0snzq3,https://api.spotify.com/v1/tracks/5ngkOLKzDPNoYEXN0snzq3,https://api.spotify.com/v1/audio-analysis/5ngkOLKzDPNoYEXN0snzq3,155366,4,happy,If There is Love,Laidback Luke,61.0,If There is Love,2021
0.747,0.793,7,-4.525,0,0.162,0.0934,0.00172,0.0952,0.479,125.107,audio_features,0iAxUeN0IYArgUi1kP5XmF,spotify:track:0iAxUeN0IYArgUi1kP5XmF,https://api.spotify.com/v1/tracks/0iAxUeN0IYArgUi1kP5XmF,https://api.spotify.com/v1/audio-analysis/0iAxUeN0IYArgUi1kP5XmF,179605,4,happy,Run Away (feat. Harina),Cymo,35.0,Run Away (feat. Harina),2020
0.693,0.643,4,-5.867,0,0.0828,0.138,0.0,0.108,0.477,95.055,audio_features,2UN0lp72LAusrXi8LLVomt,spotify:track:2UN0lp72LAusrXi8LLVomt,https://api.spotify.com/v1/tracks/2UN0lp72LAusrXi8LLVomt,https://api.spotify.com/v1/audio-analysis/2UN0lp72LAusrXi8LLVomt,163450,4,happy,2step (feat. Lil Baby),Ed Sheeran,82.0,2step (feat. Lil Baby),2022
0.641,0.942,5,-6.094,0,0.0419,0.0829,0.655,0.0786,0.475,122.008,audio_features,6kb1eqjwa4Mcrcf81M73Uy,spotify:track:6kb1eqjwa4Mcrcf81M73Uy,https://api.spotify.com/v1/tracks/6kb1eqjwa4Mcrcf81M73Uy,https://api.spotify.com/v1/audio-analysis/6kb1eqjwa4Mcrcf81M73Uy,154600,4,happy,Poolside,Luke Bergs,40.0,Poolside,2022
0.624,0.581,1,-7.396,1,0.0593,0.207,0.000203,0.113,0.138,115.017,audio_features,1ARqBQUCeoAmDXljJlUzP1,spotify:track:1ARqBQUCeoAmDXljJlUzP1,https://api.spotify.com/v1/tracks/1ARqBQUCeoAmDXljJlUzP1,https://api.spotify.com/v1/audio-analysis/1ARqBQUCeoAmDXljJlUzP1,192104,4,happy,The Same,Arensky,42.0,The Same,2022
0.704,0.791,4,-5.219,1,0.0307,0.0396,0.806,0.0606,0.681,121.969,audio_features,7ntQDAstTeOSXKOeOPLmjr,spotify:track:7ntQDAstTeOSXKOeOPLmjr,https://api.spotify.com/v1/tracks/7ntQDAstTeOSXKOeOPLmjr,https://api.spotify.com/v1/audio-analysis/7ntQDAstTeOSXKOeOPLmjr,129278,4,happy,Sea,MBB,37.0,Sea,2022
0.69,0.636,9,-6.028,0,0.0457,0.0203,0.0,0.147,0.8,96.0,audio_features,5vL0yvddknhGj7IrBc6UTj,spotify:track:5vL0yvddknhGj7IrBc6UTj,https://api.spotify.com/v1/tracks/5vL0yvddknhGj7IrBc6UTj,https://api.spotify.com/v1/audio-analysis/5vL0yvddknhGj7IrBc6UTj,204285,4,happy,This Is How We Do,Katy Perry,61.0,PRISM (Deluxe),2013
0.777,0.566,9,-12.83,0,0.074,0.798,0.522,0.104,0.0866,110.041,audio_features,4GkmnhdytiHbtKbI2Kzj5o,spotify:track:4GkmnhdytiHbtKbI2Kzj5o,https://api.spotify.com/v1/tracks/4GkmnhdytiHbtKbI2Kzj5o,https://api.spotify.com/v1/audio-analysis/4GkmnhdytiHbtKbI2Kzj5o,128327,4,happy,Sundown,Balynt,34.0,Sundown,2022
0.638,0.819,11,-3.93,0,0.04,0.00408,0.000336,0.174,0.252,122.055,audio_features,5nSgDnPFwd9qQH21aMIANP,spotify:track:5nSgDnPFwd9qQH21aMIANP,https://api.spotify.com/v1/tracks/5nSgDnPFwd9qQH21aMIANP,https://api.spotify.com/v1/audio-analysis/5nSgDnPFwd9qQH21aMIANP,206573,4,happy,Endlessly,Pierse,38.0,Endlessly,2022
0.643,0.695,6,-5.745,1,0.027,0.269,0.33,0.0777,0.226,117.992,audio_features,7ILeGOMf6V3Qkrz7eB9LbR,spotify:track:7ILeGOMf6V3Qkrz7eB9LbR,https://api.spotify.com/v1/tracks/7ILeGOMf6V3Qkrz7eB9LbR,https://api.spotify.com/v1/audio-analysis/7ILeGOMf6V3Qkrz7eB9LbR,152601,4,happy,Ocean,Luke Bergs,39.0,Ocean,2022
0.543,0.595,11,-8.61,0,0.0477,0.0432,0.000247,0.101,0.338,122.052,audio_features,6aVXogDmwqAJCrFguyWbKj,spotify:track:6aVXogDmwqAJCrFguyWbKj,https://api.spotify.com/v1/tracks/6aVXogDmwqAJCrFguyWbKj,https://api.spotify.com/v1/audio-analysis/6aVXogDmwqAJCrFguyWbKj,210500,4,happy,Infinity (PRETTY YOUNG Remix),Jaymes Young,70.0,Infinity (PRETTY YOUNG Remix),2021
0.634,0.909,5,-3.288,0,0.0324,0.0825,0.155,0.0836,0.188,103.954,audio_features,4wKyrBSIvZiNnGKGtAIwXc,spotify:track:4wKyrBSIvZiNnGKGtAIwXc,https://api.spotify.com/v1/tracks/4wKyrBSIvZiNnGKGtAIwXc,https://api.spotify.com/v1/audio-analysis/4wKyrBSIvZiNnGKGtAIwXc,152440,4,happy,Thinking Of You,Pierse,49.0,Thinking Of You,2022
0.75,0.797,0,-4.826,1,0.118,0.293,0.0,0.392,0.523,105.949,audio_features,4RAR8g8fZNB106ezUurnE0,spotify:track:4RAR8g8fZNB106ezUurnE0,https://api.spotify.com/v1/tracks/4RAR8g8fZNB106ezUurnE0,https://api.spotify.com/v1/audio-analysis/4RAR8g8fZNB106ezUurnE0,215203,4,happy,Dancing Feet (feat. DNCE),Kygo,82.0,Dancing Feet (feat. DNCE),2022
0.582,0.911,1,-7.055,0,0.0339,0.0123,0.791,0.425,0.185,120.984,audio_features,4hccKNseI59YKoEN7rQCHb,spotify:track:4hccKNseI59YKoEN7rQCHb,https://api.spotify.com/v1/tracks/4hccKNseI59YKoEN7rQCHb,https://api.spotify.com/v1/audio-analysis/4hccKNseI59YKoEN7rQCHb,178512,4,happy,Eternal Sunshine,LiQWYD,41.0,Eternal Sunshine,2022
0.725,0.566,2,-9.171,1,0.346,0.778,0.00319,0.128,0.298,149.192,audio_features,5o89lwUQIyNWeBycKWlY5D,spotify:track:5o89lwUQIyNWeBycKWlY5D,https://api.spotify.com/v1/tracks/5o89lwUQIyNWeBycKWlY5D,https://api.spotify.com/v1/audio-analysis/5o89lwUQIyNWeBycKWlY5D,145725,5,happy,missing you,giant cactus,38.0,missing you,2022
0.686,0.691,11,-8.048,1,0.0719,0.0696,0.856,0.111,0.424,125.96,audio_features,0nkZ6zLHbgrSNeU4qnIYXo,spotify:track:0nkZ6zLHbgrSNeU4qnIYXo,https://api.spotify.com/v1/tracks/0nkZ6zLHbgrSNeU4qnIYXo,https://api.spotify.com/v1/audio-analysis/0nkZ6zLHbgrSNeU4qnIYXo,156667,4,happy,Vamos,MBB,39.0,Vamos,2022
0.639,0.873,2,-6.222,1,0.0408,0.0237,0.0143,0.119,0.258,121.031,audio_features,1kpTK8SWlA1lGkorVaxp3S,spotify:track:1kpTK8SWlA1lGkorVaxp3S,https://api.spotify.com/v1/tracks/1kpTK8SWlA1lGkorVaxp3S,https://api.spotify.com/v1/audio-analysis/1kpTK8SWlA1lGkorVaxp3S,199091,4,happy,Don’t Forget My Love,Diplo,69.0,Don’t Forget My Love,2022
0.458,0.682,2,-7.379,1,0.0487,0.232,0.000142,0.321,0.701,102.819,audio_features,56V0FAK1DFs1oenWCYGMYx,spotify:track:56V0FAK1DFs1oenWCYGMYx,https://api.spotify.com/v1/tracks/56V0FAK1DFs1oenWCYGMYx,https://api.spotify.com/v1/audio-analysis/56V0FAK1DFs1oenWCYGMYx,165786,4,happy,Golden State of Mind,Luke Bergs,38.0,Golden State of Mind,2022
0.705,0.508,9,-10.033,1,0.0942,0.203,0.000524,0.268,0.261,114.775,audio_features,2FP8VcAgZBBd1XNhOXx0uY,spotify:track:2FP8VcAgZBBd1XNhOXx0uY,https://api.spotify.com/v1/tracks/2FP8VcAgZBBd1XNhOXx0uY,https://api.spotify.com/v1/audio-analysis/2FP8VcAgZBBd1XNhOXx0uY,167011,4,happy,let u go,giant cactus,39.0,let u go,2022
0.649,0.723,11,-7.849,1,0.0409,0.0183,0.355,0.822,0.342,123.993,audio_features,7miimdhnO2gEgjni0uCdYI,spotify:track:7miimdhnO2gEgjni0uCdYI,https://api.spotify.com/v1/tracks/7miimdhnO2gEgjni0uCdYI,https://api.spotify.com/v1/audio-analysis/7miimdhnO2gEgjni0uCdYI,149032,4,happy,Got My Love,Markvard,43.0,Got My Love,2021
0.694,0.828,11,-4.653,0,0.0336,0.0399,0.0,0.0796,0.407,126.002,audio_features,5WOnsi0Bug74LmhxcPfKvR,spotify:track:5WOnsi0Bug74LmhxcPfKvR,https://api.spotify.com/v1/tracks/5WOnsi0Bug74LmhxcPfKvR,https://api.spotify.com/v1/audio-analysis/5WOnsi0Bug74LmhxcPfKvR,150476,4,happy,In Your Arms (For An Angel),Topic,73.0,In Your Arms (For An Angel),2022
0.63,0.91,10,-2.681,0,0.058,0.0231,1.91e-06,0.125,0.525,123.017,audio_features,6Owc2SuzwO3LW1SAODYK3l,spotify:track:6Owc2SuzwO3LW1SAODYK3l,https://api.spotify.com/v1/tracks/6Owc2SuzwO3LW1SAODYK3l,https://api.spotify.com/v1/audio-analysis/6Owc2SuzwO3LW1SAODYK3l,167142,4,happy,Melody,Sigala,79.0,Melody,2022
0.824,0.795,10,-7.257,1,0.0312,0.0306,0.0742,0.0954,0.81,113.985,audio_features,52gJEEd1I8wjDbnzdLE3me,spotify:track:52gJEEd1I8wjDbnzdLE3me,https://api.spotify.com/v1/tracks/52gJEEd1I8wjDbnzdLE3me,https://api.spotify.com/v1/audio-analysis/52gJEEd1I8wjDbnzdLE3me,185795,4,happy,Summertime,Luke Bergs,37.0,Summertime,2022
0.626,0.754,2,-6.217,0,0.0269,0.00998,0.00404,0.157,0.317,100.015,audio_features,7BhmwvCdQZNwuQXSHw5TzP,spotify:track:7BhmwvCdQZNwuQXSHw5TzP,https://api.spotify.com/v1/tracks/7BhmwvCdQZNwuQXSHw5TzP,https://api.spotify.com/v1/audio-analysis/7BhmwvCdQZNwuQXSHw5TzP,158400,4,happy,Headlights (feat. KIDDO),Alok,70.0,Headlights (feat. KIDDO),2022
0.734,0.662,1,-7.171,1,0.145,0.0192,0.00164,0.0614,0.218,124.028,audio_features,19yOlvShioPQKtGBbhTID3,spotify:track:19yOlvShioPQKtGBbhTID3,https://api.spotify.com/v1/tracks/19yOlvShioPQKtGBbhTID3,https://api.spotify.com/v1/audio-analysis/19yOlvShioPQKtGBbhTID3,131613,4,happy,Memories,InRp,35.0,Memories,2021
0.701,0.829,7,-5.751,0,0.045,0.00645,0.00133,0.3,0.631,106.991,audio_features,7LIOGzV044BdOfV91RgUqD,spotify:track:7LIOGzV044BdOfV91RgUqD,https://api.spotify.com/v1/tracks/7LIOGzV044BdOfV91RgUqD,https://api.spotify.com/v1/audio-analysis/7LIOGzV044BdOfV91RgUqD,186168,4,happy,Love Me Better,Sugar Jesus,35.0,Love Me Better,2020
0.646,0.767,1,-3.391,0,0.0511,0.555,0.00019,0.0773,0.453,104.928,audio_features,35tuAc7qy0VxNpmEjn0Ri9,spotify:track:35tuAc7qy0VxNpmEjn0Ri9,https://api.spotify.com/v1/tracks/35tuAc7qy0VxNpmEjn0Ri9,https://api.spotify.com/v1/audio-analysis/35tuAc7qy0VxNpmEjn0Ri9,157815,4,happy,Miss You,Pierse,35.0,Miss You,2021
0.691,0.763,6,-5.628,0,0.0464,0.0405,3.67e-05,0.0783,0.771,115.936,audio_features,6lHMg45o6S2ny3ZWAaNFZN,spotify:track:6lHMg45o6S2ny3ZWAaNFZN,https://api.spotify.com/v1/tracks/6lHMg45o6S2ny3ZWAaNFZN,https://api.spotify.com/v1/audio-analysis/6lHMg45o6S2ny3ZWAaNFZN,185844,4,happy,In The Dark,Purple Disco Machine,11.0,In The Dark,2022
0.707,0.606,7,-10.258,0,0.065,0.178,0.0252,0.0337,0.349,124.002,audio_features,5jFrJBMC7LhJqtxf5UR751,spotify:track:5jFrJBMC7LhJqtxf5UR751,https://api.spotify.com/v1/tracks/5jFrJBMC7LhJqtxf5UR751,https://api.spotify.com/v1/audio-analysis/5jFrJBMC7LhJqtxf5UR751,170398,4,happy,Honest,LÖVI,35.0,Honest,2021
0.56,0.89,0,-6.046,0,0.0322,0.00287,0.913,0.212,0.364,115.014,audio_features,5u1OJxd9PYnXPnGYc18V6Q,spotify:track:5u1OJxd9PYnXPnGYc18V6Q,https://api.spotify.com/v1/tracks/5u1OJxd9PYnXPnGYc18V6Q,https://api.spotify.com/v1/audio-analysis/5u1OJxd9PYnXPnGYc18V6Q,189913,4,happy,Glory Morning,DayFox,35.0,Glory Morning,2021
0.774,0.835,2,-6.839,0,0.0433,0.0875,0.122,0.376,0.823,125.978,audio_features,4ZnFv68tKsTTH4nOgN7Pak,spotify:track:4ZnFv68tKsTTH4nOgN7Pak,https://api.spotify.com/v1/tracks/4ZnFv68tKsTTH4nOgN7Pak,https://api.spotify.com/v1/audio-analysis/4ZnFv68tKsTTH4nOgN7Pak,145719,4,happy,Dancin,Luke Bergs,35.0,Dancin,2021
0.754,0.763,7,-4.627,0,0.0435,0.0301,2.23e-05,0.0901,0.464,117.953,audio_features,18asYwWugKjjsihZ0YvRxO,spotify:track:18asYwWugKjjsihZ0YvRxO,https://api.spotify.com/v1/tracks/18asYwWugKjjsihZ0YvRxO,https://api.spotify.com/v1/audio-analysis/18asYwWugKjjsihZ0YvRxO,164819,4,happy,The Motto,Tiësto,90.0,The Motto,2021
0.745,0.852,11,-6.061,0,0.256,0.367,0.00247,0.105,0.175,121.997,audio_features,1XG5I8aFcfnBu8LBY0QJY6,spotify:track:1XG5I8aFcfnBu8LBY0QJY6,https://api.spotify.com/v1/tracks/1XG5I8aFcfnBu8LBY0QJY6,https://api.spotify.com/v1/audio-analysis/1XG5I8aFcfnBu8LBY0QJY6,155410,4,happy,ISNU,InRp,34.0,ISNU,2021
0.808,0.897,11,-3.712,0,0.0348,0.0469,3.14e-05,0.364,0.591,126.026,audio_features,6PQ88X9TkUIAUIZJHW2upE,spotify:track:6PQ88X9TkUIAUIZJHW2upE,https://api.spotify.com/v1/tracks/6PQ88X9TkUIAUIZJHW2upE,https://api.spotify.com/v1/audio-analysis/6PQ88X9TkUIAUIZJHW2upE,231041,4,happy,Bad Habits,Ed Sheeran,27.0,Bad Habits,2021
0.728,0.657,0,-5.329,0,0.042,0.0696,3.41e-06,0.0855,0.772,122.079,audio_features,4R4gOp9ybG85RqbrY7JELc,spotify:track:4R4gOp9ybG85RqbrY7JELc,https://api.spotify.com/v1/tracks/4R4gOp9ybG85RqbrY7JELc,https://api.spotify.com/v1/audio-analysis/4R4gOp9ybG85RqbrY7JELc,169672,4,happy,Feels Like Love (feat. MIYA MIYA),Syn Cole,67.0,Feels Like Love (feat. MIYA MIYA),2021
0.693,0.575,9,-6.998,1,0.0801,0.374,0.0,0.252,0.492,117.999,audio_features,14sOS5L36385FJ3OL8hew4,spotify:track:14sOS5L36385FJ3OL8hew4,https://api.spotify.com/v1/tracks/14sOS5L36385FJ3OL8hew4,https://api.spotify.com/v1/audio-analysis/14sOS5L36385FJ3OL8hew4,211362,4,happy,Happy Now,Kygo,70.0,Happy Now,2018
0.738,0.807,6,-6.363,0,0.0358,0.0389,0.416,0.269,0.799,124.977,audio_features,7AbTDmcWZttgnHIo61MzCm,spotify:track:7AbTDmcWZttgnHIo61MzCm,https://api.spotify.com/v1/tracks/7AbTDmcWZttgnHIo61MzCm,https://api.spotify.com/v1/audio-analysis/7AbTDmcWZttgnHIo61MzCm,148926,4,happy,Can You Feel The Love,Luke Bergs,35.0,Can You Feel The Love,2021
0.719,0.702,6,-8.882,1,0.0564,0.252,0.0302,0.237,0.0935,103.013,audio_features,5rHFKir2cKbpU9jaZMTgbb,spotify:track:5rHFKir2cKbpU9jaZMTgbb,https://api.spotify.com/v1/tracks/5rHFKir2cKbpU9jaZMTgbb,https://api.spotify.com/v1/audio-analysis/5rHFKir2cKbpU9jaZMTgbb,158447,4,happy,Stay,InRp,34.0,Stay,2021
0.429,0.905,10,-2.93,1,0.0512,0.228,0.0,0.0714,0.659,121.025,audio_features,6FRxFke9VsjXmibGgSeKki,spotify:track:6FRxFke9VsjXmibGgSeKki,https://api.spotify.com/v1/tracks/6FRxFke9VsjXmibGgSeKki,https://api.spotify.com/v1/audio-analysis/6FRxFke9VsjXmibGgSeKki,176930,4,happy,Sweet Talker,Years & Years,68.0,Sweet Talker,2021
0.74,0.67,8,-8.375,0,0.045,0.0905,0.0,0.193,0.438,124.047,audio_features,0A9a0Tgl9eVmLDzuRg6PeH,spotify:track:0A9a0Tgl9eVmLDzuRg6PeH,https://api.spotify.com/v1/tracks/0A9a0Tgl9eVmLDzuRg6PeH,https://api.spotify.com/v1/audio-analysis/0A9a0Tgl9eVmLDzuRg6PeH,172263,4,happy,Pretty,LÖVI,39.0,Pretty,2021
0.738,0.534,5,-7.509,0,0.328,0.331,0.0,0.141,0.238,92.012,audio_features,0IixOLnXPyaexqMf8U5uaP,spotify:track:0IixOLnXPyaexqMf8U5uaP,https://api.spotify.com/v1/tracks/0IixOLnXPyaexqMf8U5uaP,https://api.spotify.com/v1/audio-analysis/0IixOLnXPyaexqMf8U5uaP,182609,4,happy,Ocean Blue,InRp,35.0,Ocean Blue,2021
0.808,0.683,5,-10.102,1,0.0338,0.151,0.877,0.0891,0.709,119.987,audio_features,0awc5pskXdZmDtZY3I3q9r,spotify:track:0awc5pskXdZmDtZY3I3q9r,https://api.spotify.com/v1/tracks/0awc5pskXdZmDtZY3I3q9r,https://api.spotify.com/v1/audio-analysis/0awc5pskXdZmDtZY3I3q9r,185005,4,happy,Happy,Luke Bergs,37.0,Happy,2021
0.762,0.766,7,-3.955,1,0.0343,0.00776,6.98e-05,0.128,0.442,130.001,audio_features,2B4GHvToeLTOBB4QLzW3Ni,spotify:track:2B4GHvToeLTOBB4QLzW3Ni,https://api.spotify.com/v1/tracks/2B4GHvToeLTOBB4QLzW3Ni,https://api.spotify.com/v1/audio-analysis/2B4GHvToeLTOBB4QLzW3Ni,287120,4,happy,Pepas,Farruko,78.0,La 167,2021
0.682,0.72,11,-8.176,0,0.0382,0.321,0.0,0.205,0.649,116.988,audio_features,6KL88T4Ma4ABXqzgUoEwkd,spotify:track:6KL88T4Ma4ABXqzgUoEwkd,https://api.spotify.com/v1/tracks/6KL88T4Ma4ABXqzgUoEwkd,https://api.spotify.com/v1/audio-analysis/6KL88T4Ma4ABXqzgUoEwkd,168260,4,happy,Run,OneRepublic,75.0,Human (Deluxe),2021
0.598,0.587,1,-7.484,1,0.0497,0.0934,0.00019,0.137,0.218,93.985,audio_features,2mMdNUbYE8UBOAh63usQHc,spotify:track:2mMdNUbYE8UBOAh63usQHc,https://api.spotify.com/v1/tracks/2mMdNUbYE8UBOAh63usQHc,https://api.spotify.com/v1/audio-analysis/2mMdNUbYE8UBOAh63usQHc,137872,4,happy,Daydream,InRp,34.0,Daydream,2021
0.81,0.571,10,-7.189,0,0.085,0.0624,1.63e-06,0.094,0.771,125.994,audio_features,6eCmK3GQyFuTNWCJHsaF9d,spotify:track:6eCmK3GQyFuTNWCJHsaF9d,https://api.spotify.com/v1/tracks/6eCmK3GQyFuTNWCJHsaF9d,https://api.spotify.com/v1/audio-analysis/6eCmK3GQyFuTNWCJHsaF9d,179375,4,happy,Drive (feat. Wes Nelson),Clean Bandit,74.0,Drive (feat. Wes Nelson),2021
0.77,0.787,11,-3.748,0,0.0583,0.198,0.0,0.262,0.513,119.986,audio_features,0bI7K9Becu2dtXK1Q3cZNB,spotify:track:0bI7K9Becu2dtXK1Q3cZNB,https://api.spotify.com/v1/tracks/0bI7K9Becu2dtXK1Q3cZNB,https://api.spotify.com/v1/audio-analysis/0bI7K9Becu2dtXK1Q3cZNB,140500,4,happy,Don't Be Shy,Tiësto,86.0,Don't Be Shy,2021
0.436,0.778,7,-4.179,1,0.104,0.372,3.05e-05,0.198,0.322,185.933,audio_features,5sX3aTkPCKYO91EtWSilmq,spotify:track:5sX3aTkPCKYO91EtWSilmq,https://api.spotify.com/v1/tracks/5sX3aTkPCKYO91EtWSilmq,https://api.spotify.com/v1/audio-analysis/5sX3aTkPCKYO91EtWSilmq,158112,4,happy,My Fantasy,Pierse,38.0,My Fantasy,2021
0.648,0.672,1,-7.902,1,0.0436,0.36,0.0,0.097,0.435,104.987,audio_features,4NctFqJyGAqurHFEUQvWgR,spotify:track:4NctFqJyGAqurHFEUQvWgR,https://api.spotify.com/v1/tracks/4NctFqJyGAqurHFEUQvWgR,https://api.spotify.com/v1/audio-analysis/4NctFqJyGAqurHFEUQvWgR,173714,4,happy,Stronger (feat. Kesha),Sam Feldt,63.0,Stronger (feat. Kesha),2021
0.679,0.717,7,-7.509,1,0.0595,0.0397,0.00641,0.0837,0.0683,94.928,audio_features,5HlcEz9Gy2VoNoMSEWgs5L,spotify:track:5HlcEz9Gy2VoNoMSEWgs5L,https://api.spotify.com/v1/tracks/5HlcEz9Gy2VoNoMSEWgs5L,https://api.spotify.com/v1/audio-analysis/5HlcEz9Gy2VoNoMSEWgs5L,146526,4,happy,Last Summer,InRp,34.0,Last Summer,2021
0.697,0.836,5,-5.005,1,0.0437,0.133,4.46e-06,0.0754,0.631,121.977,audio_features,7dk9EBvTbbKBbFxjCAJpwK,spotify:track:7dk9EBvTbbKBbFxjCAJpwK,https://api.spotify.com/v1/tracks/7dk9EBvTbbKBbFxjCAJpwK,https://api.spotify.com/v1/audio-analysis/7dk9EBvTbbKBbFxjCAJpwK,190772,4,happy,Hear Me Say,Jonas Blue,70.0,Hear Me Say,2021
0.762,0.849,0,-7.923,1,0.0323,0.0952,0.00337,0.155,0.702,120.007,audio_features,0BbyE3EVbVz8eWWh7l6F5Z,spotify:track:0BbyE3EVbVz8eWWh7l6F5Z,https://api.spotify.com/v1/tracks/0BbyE3EVbVz8eWWh7l6F5Z,https://api.spotify.com/v1/audio-analysis/0BbyE3EVbVz8eWWh7l6F5Z,169038,4,happy,Heat Of The Summer,Markvard,43.0,Heat Of The Summer,2021
